student_id,age_group,gender,first_gen_student,scholarship,current_gpa,prev_gpa,attendance_rate,assignment_missed,avg_submission_delay_days,lms_login_per_week,family_income_band,hostel_resident,working_part_time,semester,gpa_change,attendance_trend,dropout_next_semester
6033.0,21-23,Male,0.0,0.0,9.9,8.2,77.9,0.0,1.6,6.1,Medium,0.0,1.0,7.0,1.7,-16.0,0.0
6034.0,18-20,Female,0.0,1.0,7.28,6.64,78.8,2.0,4.4,7.6,High,0.0,0.0,8.0,0.64,-1.2,0.0
6035.0,21-23,Male,0.0,0.0,5.68,8.32,73.9,1.0,4.0,5.9,High,0.0,1.0,1.0,-2.64,-7.8,0.0
6036.0,18-20,Male,1.0,0.0,8.29,9.25,48.7,0.0,4.2,6.3,High,1.0,1.0,6.0,-0.96,7.6,1.0
6037.0,21-23,Male,0.0,0.0,6.99,6.96,63.2,3.0,6.4,11.5,Medium,0.0,1.0,3.0,0.03,1.4,1.0
6038.0,24+,Male,0.0,0.0,8.91,6.58,64.7,1.0,1.5,6.0,Low,0.0,0.0,6.0,2.33,-10.2,1.0
6039.0,18-20,Male,0.0,0.0,6.29,7.2,72.9,1.0,6.2,4.5,High,1.0,1.0,3.0,0.1,5.2,0.0
6040.0,24+,Female,1.0,1.0,8.08,7.2,68.0,0.0,5.5,6.0,Low,1.0,1.0,2.0,0.12,-8.2,0.0
6041.0,21-23,Male,0.0,1.0,6.8,6.6,76.5,2.0,1.9,8.8,Low,0.0,0.0,1.0,0.2,9.6,0.0
6042.0,18-20,Female,0.0,0.0,9.46,6.8,72.9,3.0,0.2,8.3,Medium,1.0,0.0,3.0,2.66,8.9,1.0
6043.0,18-20,Male,1.0,0.0,6.52,6.09,84.9,2.0,0.5,0.0,High,1.0,1.0,7.0,0.43,-6.5,0.0
6044.0,18-20,Male,0.0,0.0,6.83,6.77,47.6,1.0,3.9,6.0,High,1.0,1.0,4.0,3.03,4.9,0.0
6045.0,21-23,Female,0.0,0.0,7.24,6.49,99.4,2.0,0.4,6.0,Medium,1.0,0.0,5.0,0.75,-5.2,0.0
6046.0,21-23,Female,0.0,0.0,7.65,5.22,80.3,0.0,3.0,8.2,High,0.0,1.0,8.0,2.43,-0.3,0.0
6047.0,18-20,Female,0.0,0.0,8.5,6.36,72.9,1.0,2.1,4.4,High,0.0,0.0,6.0,2.14,9.7,0.0
6048.0,21-23,Female,0.0,0.0,6.01,7.95,84.5,4.0,3.0,7.8,Low,0.0,0.0,6.0,-1.94,13.0,1.0
6049.0,21-23,Female,0.0,0.0,6.83,8.55,88.3,2.0,4.3,7.2,Low,0.0,1.0,3.0,-0.78,-0.6,0.0
6050.0,24+,Female,0.0,1.0,6.51,7.09,88.4,2.0,3.3,5.7,Low,1.0,1.0,3.0,-0.58,-20.4,0.0
6051.0,21-23,Female,0.0,1.0,6.95,7.23,59.9,1.0,4.2,10.9,Medium,1.0,0.0,1.0,-0.28,5.3,0.0
6052.0,24+,Male,0.0,0.0,6.88,7.49,97.7,1.0,6.3,12.9,Medium,0.0,0.0,3.0,-0.61,16.0,1.0
6053.0,21-23,Male,0.0,1.0,9.572021876614787,9.16,0.0,3.0,1.3,5.9,Low,1.0,0.0,5.0,-1.79,-16.0,1.0
6054.0,18-20,Female,0.0,0.0,7.33,6.19,65.9,0.0,3.1,1.1,Low,0.0,1.0,6.0,1.14,-4.8,0.0
6055.0,21-23,Female,0.0,0.0,6.22,7.2,50.7,2.0,2.4,7.6,High,0.0,0.0,6.0,0.28,-8.9,0.0
6056.0,18-20,Female,1.0,1.0,6.92,7.15,66.2,1.0,2.5,3.8,High,1.0,1.0,5.0,-0.23,-2.2,0.0
6057.0,18-20,Female,0.0,1.0,4.47,7.59,48.1,3.0,1.6,7.0,Low,0.0,1.0,8.0,-3.12,13.6,1.0
6058.0,18-20,Female,0.0,0.0,7.79,7.2,80.5,1.0,2.9,6.0,High,1.0,0.0,3.0,0.62,1.2,0.0
6059.0,21-23,Male,1.0,0.0,8.49,5.84,0.0,4.0,1.5,6.0,Medium,0.0,0.0,3.0,2.65,-9.4,1.0
6060.0,21-23,Male,0.0,1.0,6.99,8.08,78.9,3.0,3.9,2.9,Medium,1.0,0.0,7.0,-1.09,1.9,1.0
6061.0,18-20,Male,1.0,0.0,5.19,7.06,100.0,3.0,7.6,0.0,High,0.0,0.0,1.0,-1.87,-10.7,1.0
6062.0,18-20,Male,1.0,0.0,7.54,7.2,54.9,0.0,2.5,2.7,Low,0.0,1.0,4.0,-0.21,-7.2,1.0
6063.0,18-20,Male,1.0,1.0,6.04,8.75,64.1,4.0,3.2,5.7,Medium,1.0,1.0,1.0,-2.71,-4.6,1.0
6064.0,21-23,Male,1.0,0.0,6.98,7.2,80.3,2.0,2.5,10.3,Low,0.0,0.0,2.0,1.24,1.4,0.0
6065.0,18-20,Male,0.0,0.0,7.49,5.48,76.8,4.0,2.8,5.1,Medium,1.0,1.0,8.0,2.01,15.6,0.0
6066.0,21-23,Male,1.0,1.0,7.35,7.2,82.4,0.0,2.5,9.3,Low,0.0,0.0,7.0,-0.42,-9.9,0.0
6067.0,18-20,Female,0.0,0.0,7.88,5.17,95.5,1.0,3.5,0.2,High,1.0,0.0,1.0,2.71,3.1,0.0
6068.0,18-20,Female,0.0,0.0,6.95,6.8,56.2,3.0,5.2,7.4,Low,1.0,0.0,4.0,0.15,5.6,1.0
6069.0,18-20,Male,1.0,0.0,6.97,6.63,0.0,1.0,3.8,10.9,High,1.0,0.0,5.0,0.34,4.8,0.0
6070.0,18-20,Male,0.0,0.0,7.54,7.56,59.6,2.0,1.0,3.3,Low,0.0,0.0,8.0,-0.02,3.1,0.0
6071.0,24+,Male,1.0,0.0,6.73,6.53,77.2,2.0,6.3,6.0,Low,0.0,0.0,3.0,0.2,4.1,0.0
6072.0,18-20,Female,0.0,0.0,6.11,7.69,60.6,3.0,0.5,6.4,Medium,0.0,1.0,8.0,-1.58,2.2,1.0
6073.0,18-20,Female,0.0,0.0,7.25,6.13,75.7,1.0,6.2,8.2,High,0.0,0.0,7.0,1.12,2.9,0.0
6074.0,18-20,Male,0.0,0.0,5.67,5.96,90.3,0.0,3.9,2.6,High,1.0,0.0,8.0,-0.29,-4.8,0.0
6075.0,18-20,Female,1.0,0.0,6.83,7.22,75.3,1.0,3.2,6.0,High,0.0,1.0,6.0,-0.5,7.3,0.0
6076.0,18-20,Male,0.0,0.0,5.42,7.31,72.9,1.0,5.9,8.1,Low,0.0,1.0,5.0,-1.89,5.8,1.0
6077.0,18-20,Male,0.0,0.0,6.25,7.5,78.6,0.0,3.7,7.6,Low,0.0,1.0,2.0,-1.25,1.1,0.0
6078.0,21-23,Male,0.0,0.0,6.29,8.68,92.9,1.0,4.5,3.1,High,0.0,0.0,4.0,-2.39,-0.5,0.0
6079.0,21-23,Male,1.0,0.0,6.83,8.48,96.2,1.0,2.9,7.9,Low,1.0,1.0,3.0,-2.66,-10.2,0.0
6080.0,18-20,Male,0.0,0.0,7.9,7.65,72.9,1.0,1.2,6.0,High,0.0,0.0,3.0,0.25,4.0,0.0
6081.0,18-20,Female,1.0,1.0,7.82,8.01,88.5,1.0,2.5,3.3,Low,1.0,0.0,4.0,-0.19,9.8,0.0
6082.0,24+,Male,0.0,1.0,8.11,7.46,70.8,1.0,6.7,3.5,Medium,0.0,0.0,7.0,0.65,6.8,0.0
6083.0,18-20,Male,0.0,0.0,6.61,8.38,83.8,2.0,5.6,5.1,Low,0.0,0.0,5.0,-1.77,-4.0,1.0
6084.0,18-20,Male,0.0,0.0,6.37,7.56,47.1,2.0,2.2,14.5,Medium,0.0,0.0,2.0,-1.19,2.4,1.0
6085.0,18-20,Male,1.0,0.0,7.6,6.65,98.2,1.0,1.3,6.6,Low,1.0,0.0,4.0,0.95,0.2,0.0
6086.0,18-20,Female,0.0,0.0,6.93,6.45,94.2,1.0,5.7,3.5,Low,0.0,0.0,8.0,0.48,12.2,0.0
6087.0,21-23,Male,0.0,0.0,6.92,8.35,94.1,1.0,4.4,3.6,Low,1.0,0.0,6.0,-1.43,8.7,0.0
6088.0,18-20,Male,1.0,0.0,4.26,7.02,60.5,3.0,4.7,7.9,Medium,0.0,0.0,6.0,-2.76,-0.8,1.0
6089.0,21-23,Female,0.0,0.0,7.56,9.12,60.6,0.0,5.2,5.8,Low,1.0,0.0,3.0,-1.56,-1.8,1.0
6090.0,18-20,Male,1.0,1.0,7.42,6.1,72.9,5.0,4.9,5.9,Medium,0.0,0.0,7.0,1.32,-6.0,0.0
6091.0,18-20,Male,0.0,0.0,6.79,8.45,93.4,2.0,6.4,4.7,Low,0.0,0.0,2.0,-1.66,8.8,1.0
6092.0,21-23,Male,0.0,1.0,7.62,6.77,92.2,1.0,4.2,2.4,Low,0.0,1.0,1.0,0.85,-1.8,0.0
6093.0,18-20,Male,0.0,0.0,7.4,7.61,60.9,2.0,0.1,6.3,Medium,0.0,0.0,2.0,-0.21,5.0,0.0
6094.0,21-23,Female,0.0,0.0,6.1,5.9,74.8,3.0,1.8,12.2,High,0.0,1.0,1.0,0.2,3.1,0.0
6095.0,18-20,Male,1.0,0.0,6.58,5.36,71.1,1.0,3.5,5.7,Low,1.0,0.0,6.0,1.22,1.8,0.0
6096.0,21-23,Female,1.0,1.0,5.79,8.68,80.8,0.0,3.2,5.7,Low,1.0,0.0,8.0,-2.89,-4.5,0.0
6097.0,18-20,Female,0.0,0.0,6.83,6.76,72.9,4.0,4.1,7.8,High,0.0,0.0,6.0,1.5,-2.0,1.0
6098.0,24+,Male,1.0,0.0,7.78,7.2,49.7,4.0,2.6,6.0,High,0.0,0.0,6.0,-0.41,5.2,1.0
6099.0,18-20,Male,0.0,0.0,5.99,6.54,46.5,4.0,0.4,3.4,Medium,0.0,1.0,6.0,-0.55,-6.3,1.0
6100.0,24+,Female,0.0,1.0,6.83,8.19,66.0,1.0,3.1,4.6,Medium,0.0,1.0,2.0,-0.77,-4.1,0.0
6101.0,18-20,Male,1.0,0.0,7.08,6.77,97.1,1.0,1.1,4.4,Low,1.0,1.0,2.0,0.31,-5.8,0.0
6102.0,21-23,Female,1.0,0.0,6.11,5.99,82.7,1.0,0.9,8.5,Medium,0.0,0.0,5.0,0.12,-0.2,0.0
6103.0,18-20,Male,0.0,1.0,6.92,7.85,86.2,2.0,3.6,4.1,Low,0.0,0.0,8.0,-0.93,-2.6,0.0
6104.0,24+,Female,1.0,0.0,6.83,7.2,97.0,1.0,0.6,2.5,Low,0.0,0.0,6.0,-0.48,-7.0,0.0
6105.0,18-20,Male,0.0,0.0,7.74,7.84,72.9,3.0,1.7,0.0,High,0.0,0.0,1.0,-0.1,5.2,0.0
6106.0,18-20,Male,1.0,0.0,9.13,7.06,71.1,1.0,3.5,6.0,Medium,1.0,0.0,8.0,2.07,-4.9,0.0
6107.0,18-20,Female,1.0,1.0,6.89,7.2,64.8,0.0,2.5,6.9,Medium,1.0,0.0,8.0,1.44,0.5,0.0
6108.0,18-20,Male,0.0,0.0,6.56,6.13,72.9,2.0,3.3,3.9,Medium,1.0,0.0,5.0,0.43,-9.3,0.0
6109.0,18-20,Female,0.0,0.0,7.36,6.5,87.2,2.0,4.9,0.0,Medium,1.0,0.0,6.0,0.86,-13.1,0.0
6110.0,24+,Female,1.0,1.0,6.62,6.94,94.9,3.0,0.8,12.7,Low,0.0,0.0,4.0,-0.32,-5.5,0.0
6111.0,24+,Female,1.0,0.0,6.22,7.2,89.8,1.0,1.4,13.0,Medium,0.0,0.0,6.0,-2.11,-15.6,0.0
6112.0,18-20,Female,0.0,1.0,5.87,7.08,47.6,2.0,3.8,6.4,Medium,0.0,0.0,1.0,-1.21,11.2,1.0
6113.0,24+,Male,0.0,0.0,6.83,5.09,61.5,3.0,1.6,6.5,Medium,0.0,0.0,1.0,-1.72,11.2,1.0
6114.0,21-23,Female,1.0,0.0,7.53,4.61,77.6,0.0,3.8,6.0,Medium,1.0,0.0,4.0,2.92,-0.6,0.0
6115.0,18-20,Male,0.0,0.0,5.16,6.51,63.0,1.0,3.5,0.0,Low,1.0,0.0,6.0,-1.35,7.4,1.0
6116.0,21-23,Male,0.0,1.0,5.92,6.69,53.3,3.0,1.8,5.3,Low,0.0,0.0,4.0,-0.77,-15.5,1.0
6117.0,21-23,Female,0.0,0.0,7.09,7.56,100.0,0.0,5.2,0.0,Medium,1.0,0.0,3.0,-0.47,0.1,1.0
6118.0,24+,Female,0.0,0.0,6.48,5.75,0.0,1.0,0.1,6.0,Low,1.0,0.0,4.0,0.73,12.5,0.0
6119.0,18-20,Female,1.0,0.0,8.95,5.82,84.0,1.0,3.7,7.0,High,1.0,0.0,5.0,3.13,5.8,0.0
6120.0,21-23,Female,1.0,1.0,5.29,7.65,100.0,2.0,1.7,6.0,Low,0.0,0.0,3.0,-2.36,0.1,0.0
6121.0,18-20,Male,0.0,0.0,9.04,8.53,72.9,1.0,2.7,8.4,Medium,1.0,1.0,6.0,0.51,-5.9,0.0
6122.0,18-20,Female,1.0,0.0,8.18,5.24,72.9,3.0,2.6,0.0,Medium,0.0,1.0,2.0,2.94,5.3,1.0
6123.0,18-20,Male,1.0,1.0,7.71,6.43,72.9,2.0,0.1,6.0,Low,0.0,1.0,8.0,1.28,19.2,0.0
6124.0,24+,Male,0.0,1.0,8.24,8.31,76.4,1.0,5.6,6.0,Low,0.0,0.0,7.0,-0.07,-1.7,0.0
6125.0,21-23,Female,0.0,0.0,7.2,8.13,80.5,0.0,0.3,5.8,High,0.0,1.0,7.0,-0.93,8.7,0.0
6126.0,21-23,Male,1.0,1.0,5.1,6.27,64.7,3.0,1.8,11.4,Low,1.0,1.0,2.0,-1.17,-15.5,1.0
6127.0,21-23,Male,0.0,0.0,7.31,8.36,69.9,1.0,4.9,6.0,Medium,0.0,0.0,5.0,-1.05,2.5,0.0
6128.0,18-20,Female,0.0,0.0,5.32,7.24,68.0,2.0,3.0,7.7,Medium,0.0,0.0,2.0,-1.92,-5.4,0.0
6129.0,18-20,Female,0.0,0.0,6.27,7.86,96.5,2.0,1.7,11.8,Medium,0.0,0.0,3.0,-1.59,19.5,0.0
6130.0,18-20,Female,1.0,0.0,6.72,6.5,89.5,1.0,2.5,3.1,High,0.0,0.0,7.0,0.22,-8.0,0.0
6131.0,18-20,Female,0.0,1.0,5.89,7.49,50.0,0.0,2.5,6.0,Medium,0.0,0.0,3.0,-1.6,5.1,1.0
6132.0,21-23,Female,1.0,1.0,7.75,7.2,62.3,5.0,1.7,6.3,Medium,1.0,0.0,8.0,1.72,13.3,1.0
6133.0,21-23,Male,0.0,0.0,6.59,6.65,48.1,0.0,2.7,8.1,High,0.0,1.0,8.0,-0.06,-6.4,0.0
6134.0,18-20,Male,1.0,1.0,7.21,6.9,72.9,1.0,1.2,6.0,Medium,1.0,0.0,5.0,0.31,6.6,0.0
6135.0,18-20,Female,0.0,0.0,6.79,7.34,72.9,3.0,2.5,7.5,Low,1.0,0.0,3.0,-0.55,18.5,1.0
6136.0,18-20,Male,0.0,0.0,6.93,9.61,72.9,0.0,1.2,9.9,Low,0.0,1.0,1.0,-2.68,6.8,1.0
6137.0,18-20,Male,0.0,1.0,5.91,9.76,87.5,3.0,0.5,0.7,High,1.0,0.0,1.0,-3.85,8.8,1.0
6138.0,24+,Male,0.0,1.0,5.63,6.81,50.0,1.0,8.1,6.0,Low,1.0,1.0,5.0,-1.18,6.8,1.0
6139.0,21-23,Male,1.0,0.0,6.65,8.68,59.9,1.0,4.5,7.1,Low,0.0,0.0,6.0,-2.03,-1.8,1.0
6140.0,21-23,Male,1.0,0.0,5.83,6.09,87.4,3.0,1.2,3.1,Medium,0.0,1.0,3.0,-0.26,7.3,0.0
6141.0,18-20,Female,0.0,0.0,8.19,7.6,73.1,3.0,0.7,4.6,Low,1.0,0.0,2.0,0.59,17.2,1.0
6142.0,18-20,Female,1.0,0.0,5.42,6.51,89.9,1.0,3.9,7.0,High,0.0,0.0,8.0,-1.09,-6.3,0.0
6143.0,18-20,Male,0.0,0.0,9.14,6.75,72.9,1.0,1.2,2.4,Low,0.0,1.0,2.0,2.39,-4.1,0.0
6144.0,24+,Male,0.0,0.0,7.1,9.86,89.8,1.0,4.6,0.3,Low,1.0,0.0,7.0,-2.76,-6.3,1.0
6145.0,21-23,Female,0.0,0.0,6.83,6.81,74.6,0.0,3.5,4.5,Medium,0.0,0.0,5.0,0.06,-7.4,1.0
6146.0,18-20,Female,0.0,1.0,6.26,6.55,49.8,3.0,2.5,6.8,Medium,1.0,1.0,6.0,-0.29,0.8,1.0
6147.0,21-23,Female,1.0,0.0,7.46,6.2,70.9,1.0,2.9,6.0,Medium,0.0,0.0,3.0,1.26,9.6,0.0
6148.0,18-20,Female,0.0,0.0,6.6,6.43,75.4,0.0,5.4,2.2,Medium,1.0,0.0,5.0,0.17,-15.2,1.0
6149.0,21-23,Male,0.0,1.0,7.1,5.78,78.7,2.0,2.1,6.0,Low,1.0,1.0,2.0,1.32,-3.0,0.0
6150.0,24+,Female,0.0,0.0,7.64,7.42,96.0,1.0,2.8,8.3,Medium,0.0,0.0,5.0,0.22,3.1,0.0
6151.0,21-23,Female,0.0,1.0,7.47,7.4,55.1,0.0,1.0,2.4,Medium,0.0,0.0,2.0,0.07,20.2,1.0
6152.0,21-23,Male,0.0,0.0,8.04,7.54,78.3,3.0,2.5,6.0,Medium,1.0,1.0,7.0,0.5,10.6,0.0
6153.0,18-20,Male,0.0,0.0,7.34,7.19,72.9,0.0,0.8,6.0,Low,0.0,1.0,7.0,0.15,1.5,0.0
6154.0,18-20,Female,0.0,0.0,5.85,6.63,72.9,2.0,4.9,4.7,Low,0.0,0.0,8.0,-0.78,7.5,0.0
6155.0,18-20,Female,1.0,0.0,4.72,6.54,73.9,1.0,5.1,0.0,Low,1.0,0.0,3.0,-1.82,3.1,1.0
6156.0,18-20,Female,0.0,0.0,9.819260686011615,7.36,72.9,2.0,0.8,6.4,High,1.0,1.0,2.0,-0.35,-10.3,0.0
6157.0,21-23,Female,0.0,0.0,7.03,7.15,90.0,2.0,4.6,7.8,Low,0.0,0.0,3.0,-0.12,-5.7,0.0
6158.0,21-23,Male,0.0,0.0,6.83,6.56,94.8,0.0,0.0,7.4,Medium,0.0,1.0,6.0,2.17,-16.3,0.0
6159.0,18-20,Male,1.0,0.0,6.68,6.91,72.9,0.0,1.6,5.7,Low,1.0,0.0,1.0,-0.23,5.1,1.0
6160.0,21-23,Male,0.0,0.0,7.17,8.74,57.6,1.0,2.5,3.6,Low,1.0,1.0,7.0,-1.57,-7.6,1.0
6161.0,18-20,Male,1.0,1.0,7.58,7.2,92.9,0.0,1.6,10.9,High,0.0,1.0,2.0,-1.59,-4.6,0.0
6162.0,18-20,Male,1.0,1.0,7.31,6.98,100.0,0.0,1.8,9.1,Low,1.0,0.0,8.0,0.33,-7.9,0.0
6163.0,18-20,Female,1.0,1.0,7.64,6.47,54.3,1.0,4.1,4.1,Low,0.0,1.0,6.0,1.17,-0.2,0.0
6164.0,18-20,Female,0.0,0.0,5.98,7.16,80.5,1.0,4.6,6.0,Low,1.0,0.0,8.0,-1.18,1.1,0.0
6165.0,18-20,Female,0.0,0.0,5.82,8.34,70.2,0.0,2.3,6.0,High,0.0,0.0,5.0,-2.52,-0.5,0.0
6166.0,18-20,Female,0.0,0.0,6.52,7.16,98.2,2.0,2.5,6.6,Low,0.0,1.0,2.0,-0.64,10.7,0.0
6167.0,18-20,Female,1.0,1.0,4.63,7.56,57.2,0.0,3.8,6.4,Low,0.0,1.0,2.0,-2.93,-4.1,1.0
6168.0,24+,Female,1.0,0.0,6.76,6.54,64.9,3.0,0.4,7.0,Medium,0.0,0.0,2.0,0.22,6.8,1.0
6169.0,18-20,Female,1.0,0.0,6.14,6.03,72.9,1.0,2.6,10.3,Low,1.0,1.0,4.0,0.11,22.5,0.0
6170.0,18-20,Female,1.0,0.0,7.12,7.96,72.9,1.0,2.5,8.2,Medium,1.0,1.0,1.0,-0.84,5.8,1.0
6171.0,18-20,Female,0.0,0.0,6.53,7.39,72.9,1.0,2.5,6.0,Low,0.0,0.0,6.0,-0.86,2.5,1.0
6172.0,21-23,Female,0.0,0.0,5.78,7.86,90.1,0.0,0.2,2.7,High,0.0,1.0,1.0,-2.08,-6.4,1.0
6173.0,18-20,Female,0.0,1.0,8.11,5.49,72.9,2.0,3.2,6.8,High,0.0,0.0,3.0,2.62,-0.4,0.0
6174.0,21-23,Female,0.0,1.0,6.88,9.03,83.3,0.0,3.1,6.0,Medium,1.0,0.0,3.0,-2.15,12.1,0.0
6175.0,21-23,Female,1.0,0.0,7.66,7.45,73.9,2.0,6.5,12.6,Medium,1.0,0.0,2.0,0.21,2.2,0.0
6176.0,21-23,Male,1.0,0.0,6.98,5.39,73.6,0.0,0.1,2.0,Medium,0.0,0.0,8.0,1.59,3.0,0.0
6177.0,21-23,Female,0.0,0.0,7.26,8.19,88.0,3.0,7.1,6.0,Medium,1.0,1.0,7.0,-0.93,-3.2,1.0
6178.0,18-20,Male,1.0,0.0,5.44,6.83,79.0,2.0,2.5,4.5,Low,1.0,0.0,3.0,-1.39,7.8,1.0
6179.0,18-20,Male,1.0,1.0,8.08,7.23,53.8,3.0,5.1,11.3,Medium,0.0,0.0,4.0,0.85,-11.7,1.0
6180.0,18-20,Female,0.0,0.0,7.68,6.72,57.1,4.0,1.5,4.9,Medium,0.0,0.0,2.0,0.96,1.1,1.0
6181.0,21-23,Female,0.0,1.0,6.78,7.1,74.9,0.0,4.5,9.5,Low,0.0,1.0,2.0,-0.32,-8.6,0.0
6182.0,18-20,Male,1.0,0.0,7.09,7.15,91.5,0.0,1.0,13.5,Medium,1.0,0.0,5.0,-0.06,3.8,0.0
6183.0,18-20,Male,0.0,0.0,6.83,5.53,72.9,0.0,2.5,7.5,Medium,0.0,0.0,3.0,2.27,-13.4,0.0
6184.0,24+,Female,0.0,0.0,6.43,8.07,50.9,1.0,2.5,3.7,Low,1.0,0.0,8.0,-1.64,9.9,1.0
6185.0,18-20,Female,0.0,1.0,5.22,7.31,72.9,0.0,0.6,6.0,Low,0.0,0.0,6.0,-2.09,-2.7,0.0
6186.0,21-23,Female,1.0,0.0,6.45,7.65,55.4,1.0,1.4,3.1,Medium,1.0,0.0,4.0,-1.2,-3.7,1.0
6187.0,21-23,Female,0.0,1.0,6.83,7.2,99.7,1.0,5.7,4.0,Low,1.0,0.0,1.0,-1.07,-8.8,0.0
6188.0,18-20,Male,1.0,1.0,6.77,7.32,45.2,1.0,1.1,6.0,Medium,1.0,0.0,2.0,-0.55,-0.8,1.0
6189.0,18-20,Male,1.0,1.0,8.12,7.53,72.9,2.0,2.5,13.2,Medium,1.0,0.0,6.0,0.59,-4.6,0.0
6190.0,18-20,Female,1.0,1.0,5.84,5.73,0.0,0.0,8.1,6.0,Medium,0.0,0.0,2.0,0.11,3.7,1.0
6191.0,21-23,Male,0.0,0.0,5.97,6.37,82.5,0.0,2.3,6.4,Medium,0.0,0.0,4.0,-0.4,9.2,0.0
6192.0,21-23,Male,1.0,0.0,5.74,7.29,79.7,3.0,0.1,7.3,Medium,1.0,0.0,4.0,-1.55,6.5,1.0
6193.0,21-23,Female,0.0,0.0,7.23,7.39,89.4,2.0,6.2,7.2,Medium,0.0,1.0,6.0,-0.16,-19.5,0.0
6194.0,24+,Female,0.0,0.0,5.27,7.6,76.0,2.0,2.5,11.5,Low,0.0,0.0,1.0,-2.33,4.0,0.0
6195.0,21-23,Female,1.0,1.0,7.54,8.61,55.4,1.0,4.2,0.0,High,1.0,1.0,4.0,-1.07,3.1,1.0
6196.0,18-20,Male,0.0,0.0,5.87,7.11,47.9,0.0,2.9,2.1,Medium,0.0,0.0,5.0,-1.24,-13.9,0.0
6197.0,18-20,Female,1.0,0.0,6.03,7.56,84.7,3.0,3.1,3.2,Low,0.0,1.0,1.0,-1.53,6.3,1.0
6198.0,21-23,Male,0.0,1.0,8.57,7.26,69.2,1.0,2.5,6.0,Low,0.0,0.0,4.0,1.31,8.8,0.0
6199.0,18-20,Female,0.0,0.0,8.03,6.95,100.0,1.0,1.8,7.6,High,0.0,0.0,3.0,1.08,-11.9,0.0
6200.0,18-20,Female,1.0,0.0,6.92,6.99,72.9,1.0,4.4,11.9,High,1.0,0.0,8.0,-0.07,-11.7,0.0
6201.0,21-23,Male,1.0,0.0,5.49,6.42,53.2,0.0,1.2,0.3,Low,1.0,0.0,3.0,-0.93,6.0,1.0
6202.0,18-20,Male,0.0,1.0,8.81,7.08,60.6,2.0,1.9,7.8,Low,0.0,0.0,1.0,1.73,6.3,0.0
6203.0,24+,Male,1.0,0.0,6.6,6.98,88.6,1.0,2.7,7.4,Low,1.0,0.0,3.0,-0.38,3.0,0.0
6204.0,21-23,Male,1.0,1.0,7.05,7.05,79.1,1.0,4.2,1.1,Low,0.0,0.0,6.0,0.0,8.8,0.0
6205.0,18-20,Male,0.0,0.0,6.83,5.46,72.9,1.0,2.0,6.0,Low,1.0,1.0,2.0,2.25,-7.3,0.0
6206.0,24+,Male,1.0,1.0,4.84,7.2,73.8,2.0,2.2,6.0,Low,1.0,0.0,6.0,-2.26,-12.6,0.0
6207.0,18-20,Female,0.0,0.0,6.16,6.32,73.7,2.0,2.2,4.1,Medium,0.0,1.0,7.0,-0.16,3.5,0.0
6208.0,18-20,Male,0.0,0.0,6.73,7.14,55.5,0.0,2.2,7.6,Medium,0.0,0.0,7.0,-0.41,13.4,0.0
6209.0,18-20,Male,0.0,0.0,6.93,6.11,77.3,2.0,0.1,2.7,Low,0.0,0.0,7.0,0.82,-7.4,0.0
6210.0,18-20,Female,0.0,0.0,9.666844046605677,7.25,72.9,5.0,2.5,8.2,High,1.0,0.0,5.0,-1.75,-13.9,1.0
6211.0,18-20,Male,0.0,0.0,7.13,6.9,56.4,2.0,4.2,9.6,Low,1.0,1.0,6.0,0.23,0.4,0.0
6212.0,18-20,Male,1.0,0.0,6.83,6.57,72.9,3.0,0.8,3.5,High,1.0,0.0,8.0,0.26,7.8,1.0
6213.0,18-20,Female,1.0,0.0,6.83,7.49,65.3,2.0,1.6,8.8,High,0.0,1.0,6.0,0.98,1.8,0.0
6214.0,18-20,Female,0.0,1.0,9.887727910199883,7.58,54.5,0.0,5.1,1.6,Low,0.0,0.0,8.0,0.22,7.6,1.0
6215.0,21-23,Male,1.0,0.0,6.53,7.15,72.7,1.0,2.7,6.4,High,1.0,0.0,4.0,-0.62,3.9,0.0
6216.0,21-23,Male,0.0,1.0,6.6,7.2,73.9,2.0,1.9,6.0,Low,0.0,0.0,8.0,-1.17,0.4,0.0
6217.0,18-20,Female,1.0,1.0,7.81,6.79,78.4,0.0,0.3,4.9,Low,0.0,0.0,2.0,1.02,-0.9,0.0
6218.0,18-20,Male,0.0,0.0,6.83,7.6,78.2,4.0,5.0,4.9,Medium,0.0,1.0,7.0,-0.52,-6.4,1.0
6219.0,18-20,Female,1.0,0.0,5.43,7.16,82.1,0.0,1.1,10.9,Low,1.0,0.0,8.0,-1.73,2.5,0.0
6220.0,18-20,Male,1.0,0.0,8.89,6.2,57.7,1.0,3.9,0.0,Low,1.0,0.0,2.0,2.69,-3.7,1.0
6221.0,21-23,Female,1.0,1.0,5.81,6.4,85.2,0.0,6.3,6.0,High,0.0,0.0,5.0,-0.59,-14.1,1.0
6222.0,21-23,Female,1.0,1.0,9.28,8.37,73.9,3.0,2.7,2.1,Medium,1.0,0.0,3.0,0.91,10.0,1.0
6223.0,18-20,Female,0.0,0.0,7.23,8.78,69.1,2.0,5.3,11.1,High,1.0,1.0,7.0,-1.55,-8.3,1.0
6224.0,18-20,Male,1.0,0.0,6.16,7.2,80.6,3.0,3.4,9.0,Low,0.0,1.0,1.0,-1.75,-2.4,1.0
