student_id,age_group,gender,first_gen_student,scholarship,current_gpa,prev_gpa,attendance_rate,assignment_missed,avg_submission_delay_days,lms_login_per_week,family_income_band,hostel_resident,working_part_time,semester,gpa_change,attendance_trend,dropout_next_semester
5495,18-20,Male,1,0,6.63,8.2,98.7,2,5.4,4.7,Medium,1,0,2,-1.57,-16.9,1
5496,18-20,Male,0,1,8.07,8.16,97.5,3,5.8,7.2,Low,0,0,4,-0.09,-6.3,1
5497,21-23,Male,1,0,8.73,7.27,88.9,1,5.2,8.8,Low,0,1,1,1.46,8.5,0
5498,24+,M,0,0,4.51,7.27,98.5,4,3.1,8.6,Low,1,0,6,-2.76,-11.0,1
5499,21-23,Female,1,0,7.61,7.52,91.2,1,,8.7,Low,0,0,4,0.09,-5.0,0
5500,21-23,Female,0,0,5.91,7.32,48.2,2,1.3,,Medium,0,1,5,-1.41,4.6,1
5501,21-23,Male,1,0,4.21,6.81,91.5,2,1.2,7.8,Medium,1,0,6,-2.6,-8.3,0
5502,18-20,F,1,0,7.32,6.72,,1,0.1,,High,1,0,7,0.6,-11.7,0
5503,18-20,M,1,1,7.32,6.82,70.1,0,3.4,7.6,Medium,1,1,6,0.5,-5.5,0
5504,18-20,Female,1,0,7.48,8.42,45.1,1,2.1,10.7,Low,0,0,1,-0.94,0.9,1
5505,18-20,Male,0,0,7.17,5.61,79.1,4,1.7,1.3,Medium,1,1,6,1.56,11.7,1
5506,18-20,Female,0,0,7.68,6.7,81.9,1,2.2,5.9,Medium,0,1,8,0.98,8.1,1
5507,21-23,Female,1,1,6.2,6.87,88.5,0,4.7,9.7,Medium,1,0,1,-0.67,3.6,0
5508,18-20,Male,1,0,7.06,6.97,100.0,2,3.9,8.2,Medium,1,1,5,0.09,12.9,0
5509,18-20,Male,0,0,7.5,7.5,52.0,2,1.5,9.8,Low,0,1,6,0.0,-8.4,1
5510,18-20,Female,0,0,8.15,5.85,69.2,1,7.4,6.8,Low,1,0,2,2.3,3.8,0
5511,18-20,Female,0,0,6.84,8.23,,1,4.8,10.4,Medium,0,0,6,-1.39,8.3,1
5512,24+,Female,0,0,6.59,,86.4,1,1.5,,Low,0,0,7,-1.5,-10.9,0
5513,24+,Female,0,0,6.74,7.87,57.6,1,2.5,5.6,High,0,0,8,-1.13,-3.3,1
5514,21-23,Male,0,0,5.61,6.99,52.6,3,2.3,6.8,High,0,0,4,-1.38,3.4,1
5515,18-20,Female,0,0,7.57,6.46,,0,0.4,,Low,0,0,2,1.11,-3.2,0
5516,21-23,Female,0,1,5.34,6.87,79.5,3,1.7,5.7,High,1,0,8,-1.53,-2.5,1
5517,21-23,Male,0,0,7.19,7.26,60.5,2,,5.3,Medium,1,1,7,-0.07,6.8,0
5518,21-23,Male,0,1,6.88,7.87,100.0,3,,6.0,Medium,0,0,5,-0.99,11.9,1
5519,18-20,Male,0,0,5.25,7.12,,1,0.8,0.8,Low,0,0,4,-1.87,-10.5,1
5520,21-23,Male,1,1,5.31,7.56,0.0,4,,1.9,High,0,0,4,-2.25,10.8,1
5521,21-23,Male,0,0,5.95,6.77,98.2,0,0.5,2.2,Low,0,0,5,-0.82,-7.1,1
5522,21-23,Male,1,0,6.46,7.49,84.0,2,6.0,7.6,Medium,0,0,7,-1.03,-1.7,1
5523,21-23,Male,1,1,8.28,6.95,87.7,3,4.1,11.2,Medium,1,0,4,1.33,6.7,0
5524,18-20,Female,0,0,6.69,7.47,56.2,1,3.5,,Low,0,1,5,-0.78,6.8,1
5525,21-23,Female,0,0,7.35,5.43,65.6,2,4.7,6.0,Medium,0,0,8,1.92,-11.2,0
5526,18-20,Male,0,1,8.07,7.69,,2,2.6,6.8,Medium,0,1,6,0.38,12.2,0
5527,21-23,Female,0,1,7.87,7.74,86.3,1,2.2,,Medium,0,1,6,0.13,-3.8,0
5528,18-20,Female,0,0,6.79,7.73,,2,2.2,,Medium,0,1,5,-0.94,7.7,1
5529,18-20,Male,0,0,6.09,6.21,70.2,0,1.6,9.7,Low,0,1,3,-0.12,8.7,0
5530,18-20,Male,1,0,7.3,6.49,54.0,4,3.9,3.3,Medium,0,0,7,0.81,5.0,1
5531,21-23,F,0,1,6.11,6.33,79.8,3,4.4,,High,0,0,2,-0.22,-3.9,0
5532,18-20,Male,1,0,8.61,7.53,,2,,8.3,Medium,0,0,6,1.08,-2.9,0
5533,21-23,Male,0,1,7.67,7.86,90.8,6,1.6,3.2,Low,1,0,5,-0.19,-2.1,0
5534,21-23,Female,1,0,7.01,6.5,85.3,0,1.4,5.9,Low,0,0,2,0.51,-13.0,0
5535,18-20,F,0,0,7.31,8.52,53.8,2,7.0,8.7,Low,1,0,8,-1.21,-0.5,1
5536,18-20,Male,0,0,6.98,8.5,,1,1.8,0.1,Medium,1,0,1,-1.52,-2.6,1
5537,18-20,Male,0,0,6.43,7.34,,2,,6.8,Low,1,0,8,-0.91,-2.0,1
5538,24+,Female,1,0,7.3,7.57,91.0,1,1.7,4.4,Low,0,0,4,-0.27,-5.9,0
5539,21-23,Female,0,0,6.56,5.52,58.8,2,1.8,9.0,Medium,0,0,1,1.04,-1.7,0
5540,18-20,Female,1,0,8.74,6.67,71.2,0,3.4,11.5,High,1,0,2,2.07,8.9,0
5541,18-20,Male,1,0,6.11,5.95,,0,,,Medium,0,0,1,0.16,5.9,1
5542,21-23,Male,1,0,7.31,6.29,46.9,1,3.3,1.5,Low,0,0,7,1.02,16.3,1
5543,24+,Female,0,0,6.02,7.71,94.7,2,1.3,3.9,Low,0,0,3,-1.69,-2.7,0
5544,21-23,F,1,1,6.01,7.96,73.1,1,7.3,7.8,Medium,0,1,1,-1.95,-5.5,1
5545,21-23,Female,1,0,5.01,8.0,55.6,0,3.0,5.8,High,1,0,2,-2.99,-8.5,1
5546,18-20,F,0,0,7.21,7.44,,1,2.0,10.7,Low,1,0,4,-0.23,3.2,0
5547,18-20,Male,0,1,6.27,7.72,,0,3.7,1.9,Medium,0,0,8,-1.45,0.7,1
5548,18-20,Female,1,0,7.88,5.61,,3,0.4,,Medium,0,0,1,2.27,8.0,1
5549,18-20,Female,1,1,7.21,5.91,69.2,1,,11.6,High,0,0,3,1.3,-12.7,0
5550,18-20,Male,0,0,6.95,6.99,,0,0.4,5.6,Low,1,1,5,-0.04,-5.7,0
5551,18-20,Female,1,0,5.39,7.8,57.8,3,,12.2,Medium,0,0,2,-2.41,-4.7,1
5552,18-20,Male,0,0,7.38,6.75,52.1,1,,0.0,Low,0,0,3,0.63,-0.8,1
5553,24+,Female,0,0,6.14,5.84,72.0,2,,6.5,Low,0,0,8,0.3,-3.1,0
5554,21-23,Female,0,0,9.9478495477349,6.51,63.7,0,2.7,7.8,Medium,0,0,4,-1.14,3.8,1
5555,21-23,Male,0,0,7.23,6.27,52.7,1,3.2,,Low,0,0,1,0.96,15.8,1
5556,21-23,Male,1,1,5.54,5.48,56.6,1,4.4,9.8,Low,0,0,8,0.06,-11.5,0
5557,18-20,Male,0,0,4.71,9.42,,1,3.5,7.0,High,1,1,8,-4.71,-5.8,0
5558,21-23,Female,0,0,8.1,8.43,52.3,2,,0.0,Medium,0,0,3,-0.33,-7.8,1
5559,18-20,F,0,0,6.24,5.22,96.5,1,5.2,6.1,Medium,0,0,8,1.02,-6.5,0
5560,21-23,Male,0,1,5.06,5.28,87.7,1,3.0,5.3,Low,0,0,3,-0.22,15.2,0
5561,18-20,Female,1,0,5.84,6.39,62.9,1,1.2,,Medium,0,0,6,-0.55,12.4,1
5562,24+,Male,1,0,6.08,5.71,59.2,0,,3.9,Low,1,0,2,0.37,-6.3,0
5563,18-20,Male,0,1,7.94,9.58,93.1,1,4.9,7.3,Medium,1,0,5,-1.64,-4.7,0
5564,18-20,F,1,1,5.14,6.4,68.5,1,5.4,3.9,Low,0,1,7,-1.26,-21.7,1
5565,24+,Male,0,0,5.46,7.56,92.4,2,2.8,0.0,Low,1,1,6,-2.1,-0.0,1
5566,18-20,Male,1,1,7.78,6.69,,2,0.4,1.7,Medium,0,0,3,1.09,-6.6,0
5567,21-23,Female,1,0,6.35,6.03,50.1,3,1.4,5.6,High,0,1,6,0.32,-4.2,1
5568,21-23,Female,0,1,7.03,8.25,89.7,1,5.2,4.9,High,0,0,2,-1.22,2.1,1
5569,21-23,Male,1,0,6.31,7.85,74.7,0,3.6,7.1,Low,0,0,3,-1.54,-2.5,0
5570,24+,Female,0,1,8.82,7.14,82.3,1,0.5,4.6,Low,1,0,6,1.68,-4.8,0
5571,24+,Male,0,1,5.51,9.58,57.0,2,3.5,2.7,High,0,0,3,-4.07,7.6,1
5572,18-20,Female,0,0,7.08,7.44,,0,2.4,5.1,Low,0,1,3,-0.36,3.3,0
5573,21-23,Female,1,0,8.3,6.74,63.4,2,4.3,,Medium,0,0,1,1.56,11.4,1
5574,21-23,Male,0,0,6.43,9.12,55.5,2,,5.7,Low,0,0,3,-2.69,-6.6,1
5575,21-23,Female,1,0,6.05,7.6,68.9,0,5.2,0.0,Low,1,0,7,-1.55,11.7,1
5576,18-20,Male,1,0,7.57,8.83,,1,2.0,7.0,High,0,0,8,-1.26,13.2,1
5577,21-23,Female,0,1,,7.16,94.2,1,3.4,7.2,Low,1,1,2,0.64,-3.0,0
5578,24+,Male,0,0,9.60393619600445,4.19,51.5,0,1.3,,Medium,1,1,3,1.81,-6.2,0
5579,24+,Male,1,0,,,87.0,1,3.0,,Low,0,0,7,2.62,0.6,0
5580,18-20,Male,0,0,6.85,8.28,96.7,1,2.8,0.0,High,1,0,8,-1.43,-3.6,0
5581,18-20,Male,0,0,7.31,6.61,,1,1.5,0.9,High,0,1,1,0.7,16.8,1
5582,18-20,Male,1,0,9.54532534404772,7.45,64.1,1,0.6,6.9,Low,0,1,4,0.84,1.1,0
5583,21-23,M,1,0,7.57,8.33,85.2,1,4.8,3.8,Medium,0,1,6,-0.76,3.3,0
5584,21-23,Female,0,1,6.8,7.38,84.3,1,5.8,4.3,Medium,1,0,2,-0.58,6.7,1
5585,18-20,Male,1,1,6.13,6.34,47.1,2,,10.9,Low,1,0,4,-0.21,4.6,0
5586,18-20,Female,0,1,9.51,7.19,,1,4.2,,Low,0,1,2,2.32,-10.2,0
5587,18-20,Male,0,1,6.01,7.31,51.6,4,3.7,7.4,Medium,0,0,4,-1.3,-0.7,1
5588,18-20,M,1,0,7.12,6.79,76.2,0,0.0,6.0,Low,1,0,3,0.33,5.7,0
5589,24+,Male,1,1,7.31,5.82,100.0,1,,8.7,Low,1,0,2,1.49,6.4,0
5590,21-23,Male,0,0,7.36,6.84,77.4,2,8.2,2.7,Medium,1,1,1,0.52,-13.3,1
5591,18-20,Female,0,0,8.93,7.11,63.8,2,0.1,,Low,1,1,2,1.82,3.1,1
5592,21-23,Male,1,0,9.600713508893088,5.76,81.8,1,,0.0,Low,0,0,8,1.09,-1.1,1
5593,18-20,Male,0,0,6.7,6.28,,4,2.4,1.4,Low,0,1,7,0.42,1.3,1
5594,24+,F,0,0,8.35,6.48,88.5,2,1.9,4.8,High,0,1,6,1.87,4.3,0
5595,18-20,Male,0,0,6.66,5.34,47.1,1,5.0,5.5,Medium,0,0,4,1.32,3.8,0
5596,18-20,Female,1,0,7.68,7.33,97.1,1,1.3,7.9,Medium,1,0,7,0.35,1.9,0
5597,18-20,Male,0,0,6.99,7.44,77.3,2,2.7,7.7,High,0,1,4,-0.45,-1.9,0
5598,21-23,Female,0,1,7.72,6.66,94.3,0,2.2,1.4,Low,0,1,7,1.06,-15.0,0
5599,21-23,Male,0,0,7.53,5.83,78.8,1,0.6,7.5,Medium,0,0,6,1.7,-7.8,0
5600,21-23,Male,0,1,6.4,7.61,71.6,0,5.0,3.8,Medium,1,0,4,-1.21,-5.9,0
5601,18-20,Male,0,0,4.96,7.75,85.1,3,3.4,7.8,Low,1,0,3,-2.79,-1.4,1
5602,18-20,Male,0,0,5.13,7.3,57.1,1,7.0,0.0,Low,0,1,8,-2.17,-10.5,1
5603,18-20,Female,0,0,4.96,7.24,,0,2.8,,Medium,0,0,8,-2.28,-4.2,1
5604,21-23,Male,1,1,6.71,7.79,50.0,1,2.3,6.7,Medium,0,0,1,-1.08,7.9,1
5605,18-20,Male,0,0,,7.1,,0,1.8,4.6,Low,0,0,2,-2.65,13.2,0
5606,21-23,Male,0,0,6.64,6.28,95.2,2,1.9,6.3,Medium,0,0,2,0.36,-3.5,0
5607,24+,Female,1,0,6.93,7.13,89.8,2,5.5,9.2,Low,0,0,6,-0.2,-11.5,0
5608,24+,Female,1,0,7.66,6.81,94.7,2,1.4,5.1,Low,0,0,4,0.85,-3.7,0
5609,18-20,Female,1,0,7.3,7.13,99.2,2,3.4,8.7,Medium,0,1,8,0.17,4.7,0
5610,18-20,Female,0,1,7.7,8.08,73.9,1,,8.1,Low,1,0,7,-0.38,-11.1,0
5611,18-20,Male,0,0,,6.0,,0,0.1,3.8,High,1,0,7,1.21,-1.4,0
5612,21-23,Male,1,0,6.48,7.38,78.4,1,3.2,,High,0,1,6,-0.9,-1.2,1
5613,21-23,Female,1,0,9.629824069856637,5.95,64.5,1,0.6,6.1,Low,1,0,4,0.74,-6.9,0
5614,18-20,Male,0,0,5.95,6.28,64.1,1,3.0,,High,1,0,4,-0.33,-9.2,0
5615,18-20,Male,0,1,7.03,8.77,85.0,2,1.6,9.4,Low,0,0,7,-1.74,11.4,0
5616,21-23,Female,1,1,5.22,7.66,50.0,0,1.7,6.9,Low,0,0,3,-2.44,7.5,1
5617,24+,Male,0,0,7.87,7.36,47.1,0,2.2,4.3,High,1,0,1,0.51,2.5,0
5618,18-20,Female,0,0,5.84,5.54,83.2,0,2.5,8.1,High,1,1,7,0.3,-2.8,0
5619,21-23,Female,0,1,6.95,6.96,59.3,2,,2.0,Medium,1,0,3,-0.01,13.8,1
5620,18-20,Female,1,0,7.12,5.13,66.2,2,3.5,7.2,Medium,1,1,5,1.99,2.5,0
5621,18-20,Female,1,0,,7.24,,3,2.5,9.0,Medium,0,0,8,0.72,-5.5,1
5622,24+,Female,1,1,9.920397224664075,5.95,78.8,2,8.1,0.0,Low,1,0,7,-0.83,-1.7,0
5623,21-23,Female,0,0,6.47,7.76,53.5,2,,2.8,High,0,0,2,-1.29,-5.1,1
5624,21-23,F,0,0,7.35,7.36,84.6,1,0.2,5.8,Low,1,1,5,-0.01,0.4,0
5625,18-20,Male,0,0,8.55,5.98,100.0,3,1.7,7.0,Low,1,1,2,2.57,-2.7,0
5626,21-23,Male,1,1,6.76,7.58,91.0,0,0.8,3.0,Medium,1,0,8,-0.82,-1.8,0
5627,18-20,Female,1,0,6.21,9.29,94.9,2,4.9,4.7,Low,0,1,7,-3.08,6.7,0
5628,18-20,Female,1,0,8.83,7.0,96.5,2,,8.5,Medium,0,0,5,1.83,8.0,0
5629,21-23,Female,0,1,7.6,8.08,65.5,2,1.7,8.9,Low,1,1,7,-0.48,6.2,0
5630,18-20,Male,1,1,8.17,5.1,,1,3.5,6.4,Low,0,1,1,3.07,-1.3,0
5631,21-23,Male,0,0,5.59,7.67,72.2,1,,3.5,Low,0,1,4,-2.08,0.1,0
5632,21-23,Female,0,0,7.32,6.63,59.8,1,1.6,0.0,Low,0,0,7,0.69,-6.6,1
5633,18-20,Female,0,0,5.72,6.93,86.1,1,3.7,6.8,High,0,0,1,-1.21,-11.4,0
5634,18-20,Female,0,0,5.49,7.8,58.4,1,4.2,1.4,Low,1,0,2,-2.31,-12.9,1
5635,18-20,Female,1,0,7.38,6.96,51.0,1,0.8,6.4,Medium,1,1,4,0.42,-6.1,0
5636,18-20,Female,0,1,7.45,5.58,,1,0.1,,Low,1,1,8,1.87,-2.8,0
5637,21-23,Male,1,0,,8.73,60.8,0,1.9,,Low,1,1,6,-2.41,-4.3,1
5638,21-23,Female,0,0,8.23,5.75,61.8,0,1.9,2.6,Medium,1,0,3,2.48,-11.5,1
5639,18-20,Female,0,0,6.43,6.36,,2,2.7,1.6,Medium,1,0,5,0.07,12.7,0
5640,18-20,Female,0,0,6.53,7.33,,3,0.7,7.1,Medium,0,0,5,-0.8,1.4,1
5641,21-23,M,0,1,6.76,7.34,87.1,2,0.4,5.9,Medium,1,1,2,-0.58,-18.3,0
5642,21-23,Male,0,1,6.56,7.63,66.2,3,1.8,8.1,High,1,1,8,-1.07,2.1,1
5643,18-20,Female,0,0,8.08,7.33,94.1,3,0.2,9.9,Low,0,0,8,0.75,6.4,0
5644,18-20,Female,0,0,5.76,8.35,69.2,1,4.9,4.6,Low,1,0,1,-2.59,-1.5,0
5645,21-23,Female,1,0,6.05,7.69,67.5,2,4.6,8.2,Medium,1,0,7,-1.64,-0.5,0
5646,18-20,Male,1,0,5.61,6.01,68.6,0,3.7,1.1,Medium,1,1,1,-0.4,-2.3,0
5647,18-20,M,1,0,8.68,,,2,4.5,,Low,0,0,5,4.08,1.6,0
5648,21-23,Male,0,0,6.48,7.35,45.6,3,1.6,,Low,1,1,8,-0.87,-6.4,1
5649,21-23,F,0,0,6.03,8.67,83.8,4,1.6,4.9,High,0,1,7,-2.64,8.1,1
5650,21-23,Female,0,0,6.51,5.95,56.3,3,3.3,,Low,0,0,2,0.56,-3.1,1
5651,21-23,Female,1,0,7.65,6.15,93.5,4,4.1,11.3,Medium,0,0,4,1.5,-7.9,0
5652,21-23,Female,0,0,7.46,7.55,65.7,0,3.2,0.0,Medium,0,0,7,-0.09,8.8,0
5653,18-20,Female,0,0,6.22,7.68,63.6,1,3.1,0.0,High,1,1,5,-1.46,4.5,1
5654,18-20,Female,0,1,6.4,,84.2,3,,8.8,Low,1,1,3,-1.92,4.1,1
5655,18-20,Female,0,0,5.34,8.84,,0,4.4,5.3,Low,0,0,3,-3.5,2.5,0
5656,18-20,Female,1,1,6.94,,,2,4.7,7.8,Medium,0,0,7,-0.5,1.8,0
5657,21-23,Female,0,0,,6.27,63.1,1,2.0,3.6,Medium,0,1,3,1.81,10.7,0
5658,24+,Male,0,0,6.22,6.3,78.6,0,3.8,6.4,Medium,1,1,7,-0.08,-2.0,0
5659,24+,Male,1,0,7.44,6.66,48.0,1,1.7,10.1,Medium,0,1,6,0.78,-7.5,0
5660,21-23,Male,0,0,6.22,8.23,97.5,0,0.8,4.5,Low,0,1,4,-2.01,-10.7,0
5661,18-20,Male,0,1,5.7,6.7,69.9,0,1.8,7.4,Medium,1,1,2,-1.0,-2.0,1
5662,18-20,Female,0,0,7.48,8.16,,2,1.2,5.2,Medium,1,0,7,-0.68,-0.4,1
5663,21-23,Female,1,0,9.15,5.68,92.3,1,6.0,6.4,Medium,1,0,6,3.47,6.1,0
5664,21-23,Male,1,0,7.34,7.49,62.8,0,,7.4,High,0,1,3,-0.15,-10.1,0
5665,21-23,Male,1,0,6.39,6.45,99.8,0,3.2,2.3,Medium,1,0,2,-0.06,-6.1,0
5666,21-23,Male,1,0,6.45,7.72,83.0,2,,2.8,Medium,1,0,6,-1.27,-3.0,1
5667,21-23,Male,0,0,8.71,6.94,80.7,0,0.3,,Low,1,0,2,1.77,13.8,1
5668,21-23,M,0,0,7.11,8.0,53.4,2,3.1,0.0,High,1,0,8,-0.89,-7.8,1
5669,18-20,Male,0,1,6.03,6.77,,1,2.6,8.8,Medium,1,0,1,-0.74,-2.0,0
5670,21-23,Female,1,0,6.74,7.17,53.5,1,5.6,11.1,Low,0,0,2,-0.43,5.0,1
5671,24+,Female,0,0,,8.01,88.1,1,1.4,4.8,Low,0,1,2,-0.99,3.9,0
5672,18-20,Female,1,0,7.27,7.1,52.6,3,3.7,4.3,Medium,1,1,5,0.17,-1.9,1
5673,21-23,Male,1,1,8.31,7.26,64.7,1,3.7,6.4,Low,0,0,2,1.05,-2.0,0
5674,18-20,Male,1,1,8.08,7.96,71.2,2,,2.7,Low,0,0,8,0.12,7.0,0
5675,24+,Female,0,0,7.0,7.12,89.3,0,2.2,8.9,Low,0,0,1,-0.12,5.5,0
5676,18-20,Male,0,0,6.76,5.62,,2,,,High,0,0,7,1.14,1.8,0
5677,21-23,Male,0,0,7.2,6.63,86.1,2,5.0,2.6,Low,0,0,3,0.57,3.1,0
5678,18-20,Female,0,0,6.19,5.28,58.4,3,3.1,1.9,High,1,0,4,0.91,3.2,1
5679,21-23,Female,1,0,7.78,6.95,58.0,0,,,Medium,1,0,7,0.83,0.8,0
5680,18-20,Male,0,0,6.6,7.67,65.9,1,1.2,5.0,Medium,0,0,8,-1.07,-6.7,0
5681,18-20,Female,1,1,7.29,7.32,46.0,2,4.0,3.7,High,0,0,8,-0.03,2.2,0
5682,18-20,Male,1,0,8.51,8.59,90.7,0,1.1,2.8,Low,1,0,7,-0.08,-14.5,0
5683,24+,Male,0,0,7.35,8.48,65.3,0,3.7,10.5,Medium,0,1,5,-1.13,-4.7,0
5684,18-20,Female,0,0,7.03,7.46,48.7,1,0.8,,Medium,0,0,4,-0.43,1.1,0
5685,18-20,Female,0,1,6.28,4.81,,1,3.7,7.0,Low,0,0,1,1.47,1.1,0
5686,21-23,Male,0,0,6.72,7.87,98.2,1,1.4,7.4,Medium,0,0,1,-1.15,-2.6,0
5687,21-23,Female,0,0,5.66,6.43,80.6,2,4.2,4.3,High,0,0,5,-0.77,7.8,0
5688,24+,Male,0,0,7.33,8.08,64.6,3,2.4,2.1,High,0,0,4,-0.75,-3.9,1
5689,18-20,Female,0,0,4.67,7.51,,4,4.7,,Medium,0,1,3,-2.84,-2.2,1
5690,21-23,Male,1,0,7.77,7.86,59.1,3,3.4,7.1,Low,0,0,7,-0.09,-12.5,1
5691,18-20,Female,0,0,7.53,7.7,84.1,0,,3.0,Low,0,0,7,-0.17,8.1,0
5692,18-20,Male,0,0,6.9,9.59,64.6,3,4.9,,Low,0,0,3,-2.69,-13.0,0
5693,21-23,Male,0,0,6.27,7.72,46.8,2,,0.0,Low,0,1,2,-1.45,8.1,1
5694,21-23,Female,1,0,6.78,5.92,47.5,3,6.0,5.9,Low,0,1,2,0.86,-1.9,1
5695,21-23,Male,1,0,,8.27,78.8,0,2.4,7.8,High,1,1,1,-3.24,15.4,0
5696,18-20,Male,0,0,7.62,6.77,61.0,1,2.1,9.2,High,0,0,6,0.85,-12.6,0
5697,18-20,Male,1,0,9.501263658419997,8.55,54.3,0,0.7,1.5,Low,0,1,3,-1.91,3.5,1
5698,18-20,Male,1,1,8.32,8.74,75.4,3,1.4,7.0,High,1,1,8,-0.42,9.2,0
5699,24+,Male,1,1,7.19,7.82,60.3,1,2.0,11.0,Medium,1,0,7,-0.63,11.7,0
5700,18-20,F,0,1,7.03,5.92,49.0,1,1.1,12.8,Low,0,0,7,1.11,7.2,0
5701,18-20,F,1,0,7.2,6.74,55.6,1,3.8,6.0,Low,0,0,1,0.46,-1.8,0
5702,18-20,Male,0,0,5.82,8.54,0.0,2,0.0,3.1,High,1,1,3,-2.72,-0.4,0
5703,21-23,Male,1,0,6.35,9.2,91.9,0,,10.5,High,0,0,5,-2.85,-9.0,0
5704,18-20,Female,0,0,6.93,7.26,93.0,0,1.8,,Medium,0,1,1,-0.33,4.1,0
5705,24+,Female,1,0,6.5,6.93,74.4,3,,,High,0,0,1,-0.43,4.4,0
5706,18-20,Male,1,0,6.22,6.02,97.3,2,4.9,11.5,Medium,0,0,7,0.2,-0.7,0
5707,24+,Male,0,0,6.52,6.03,53.3,1,1.5,1.0,Medium,0,0,1,0.49,-2.6,1
5708,18-20,Female,1,0,,7.43,,2,0.8,7.4,Low,1,0,1,-0.59,-8.3,0
5709,21-23,Female,0,1,9.12,7.9,0.0,4,1.0,6.9,Low,0,0,1,1.22,7.3,0
5710,24+,Male,0,0,6.47,5.71,47.9,0,3.2,8.8,Low,1,0,6,0.76,-2.9,0
5711,18-20,Female,0,0,6.12,8.03,60.5,0,5.1,6.1,High,0,1,6,-1.91,6.9,1
5712,24+,Male,1,0,6.65,8.57,97.2,1,4.2,12.0,Low,1,0,2,-1.92,-6.7,0
5713,18-20,Male,0,1,8.3,7.83,86.7,1,0.1,,High,0,0,8,0.47,-0.2,0
5714,24+,Male,0,1,8.37,8.85,48.0,1,5.3,5.4,Medium,1,0,4,-0.48,-12.9,0
5715,21-23,Female,1,0,8.75,7.56,74.7,2,4.5,,Medium,0,1,2,1.19,0.7,0
5716,18-20,Male,1,0,9.793323143393433,7.57,80.7,2,3.4,5.7,Low,1,0,8,-0.71,-7.4,0
5717,18-20,Male,1,1,7.44,7.55,98.5,0,,0.0,Low,0,0,8,-0.11,-8.8,0
5718,18-20,Female,0,0,5.75,8.56,84.4,1,0.7,2.8,Medium,1,1,4,-2.81,12.1,1
5719,18-20,Male,0,1,6.45,7.74,,1,1.0,3.6,High,1,0,4,-1.29,18.6,0
5720,18-20,Male,0,0,5.68,6.67,,2,1.4,2.1,High,0,0,5,-0.99,5.0,1
5721,18-20,Male,1,0,7.27,7.62,,1,,4.5,Low,0,1,5,-0.35,-7.0,0
5722,18-20,Female,0,1,6.84,7.63,96.3,2,3.0,3.3,High,0,0,2,-0.79,15.9,0
5723,21-23,F,0,0,7.03,6.99,72.1,2,0.1,2.7,Medium,1,0,4,0.04,3.7,0
5724,18-20,Male,1,0,5.95,,,3,2.0,,Medium,0,1,3,-2.27,9.3,1
5725,18-20,Female,0,0,7.65,7.29,,0,4.5,,Low,1,0,8,0.36,-5.6,0
5726,21-23,Male,0,1,4.39,7.91,75.4,0,1.9,2.6,Medium,0,0,4,-3.52,-13.4,0
5727,18-20,Male,0,0,6.55,7.71,62.8,2,2.9,7.1,Low,0,0,6,-1.16,2.3,1
5728,18-20,Female,0,0,6.69,,,1,4.7,8.7,Medium,1,1,3,0.22,6.7,0
5729,18-20,Female,0,0,4.78,,59.9,0,0.9,1.8,Medium,0,1,1,-1.44,0.9,1
5730,24+,Male,0,1,7.18,6.48,53.8,0,0.5,,Low,1,0,8,0.7,-9.9,1
5731,21-23,Female,1,0,6.63,7.12,84.2,1,0.3,11.5,High,1,0,3,-0.49,4.7,0
5732,18-20,Female,0,0,7.36,8.79,0.0,2,1.9,,High,0,0,5,-1.43,-6.4,0
5733,21-23,Female,0,0,8.8,7.15,0.0,1,1.2,,Medium,0,0,3,1.65,-2.2,0
5734,21-23,Male,1,1,7.12,7.57,92.9,2,5.8,4.5,Medium,0,1,1,-0.45,7.6,0
5735,21-23,Male,1,1,7.77,8.07,60.7,5,3.0,4.6,Medium,0,1,6,-0.3,-2.2,1
5736,21-23,Female,1,0,8.18,6.84,48.5,0,3.8,0.0,Low,0,0,2,1.34,-5.5,1
5737,21-23,Male,1,1,7.29,6.79,45.8,1,0.8,4.6,Medium,0,0,7,0.5,-2.3,0
5738,18-20,Male,1,0,5.93,8.25,95.8,0,2.4,8.8,Low,1,0,5,-2.32,13.9,0
5739,18-20,Female,0,0,5.16,7.77,,6,1.9,,Medium,1,0,7,-2.61,-8.9,1
5740,18-20,Male,1,1,7.17,6.64,56.7,2,2.9,12.0,Medium,0,1,8,0.53,9.5,0
5741,24+,Female,0,0,6.4,6.79,76.2,2,3.3,4.8,Medium,1,0,2,-0.39,3.5,0
5742,21-23,Male,0,0,,7.29,71.8,1,1.8,0.9,High,1,0,6,0.79,4.7,0
5743,21-23,Male,0,1,6.32,7.53,100.0,1,2.1,8.3,Medium,0,0,1,-1.21,2.5,0
5744,24+,Female,0,0,6.79,8.44,93.9,0,4.8,,High,0,0,2,-1.65,10.5,0
5745,18-20,Male,0,0,5.64,7.73,59.9,3,0.7,3.6,Medium,0,1,1,-2.09,-10.6,1
5746,21-23,Female,0,1,,6.22,83.4,3,,9.3,High,0,0,4,0.24,2.5,0
5747,21-23,Male,0,0,5.86,6.41,66.3,2,3.1,4.5,Low,1,0,4,-0.55,1.5,0
5748,24+,Male,1,0,5.95,7.51,65.0,4,4.0,10.2,Low,1,1,1,-1.56,-3.2,1
